Año,activa,ag_tech,agricultura_de_precision,bioinsumos,bpa_total,caminos_rurales,capacitacion,certificaciones,cuenta,economia_circular,efic_energ_y_energia_renov,eje_alianza,eje_persona,eje_planeta,eje_prosperidad,geometry,gestion_de_riesgo,id,indic_agro,integ_comunidad,manejo_de_cultivo_int,manejo_ganaderia_integrada,n_explotacion,nutricion_suelo,participacion_grup_asociativo,pasturas_implantadas,plan_pecuario,polinizacion,responsabilidad_social,rotacion_gramineas,sistema_terraza,superficie,superficie_bpa,tecn_pecuaria,tranqueras_abiertas,trazabilidad,centroide_proj,lon,lat,departamen,localidad
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130324295853,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4392469.14547254 6537651.218894688),No reportado,bpa2020.6051,No reportado,No reportado,si,No reportado,CHACRA VELASQUEZ HUMBERTO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,0.000000,0.000000,No reportado,No reportado,No reportado,POINT (4392469.101628792 6537651.273144716),-64.129394,-31.295743,COLON,VILLA LOS LLANOS
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130324295853,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4392469.14547254 6537651.218894688),No reportado,bpa2020.6051,No reportado,No reportado,si,No reportado,CHACRA VELASQUEZ HUMBERTO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,0.000000,0.000000,No reportado,No reportado,No reportado,POINT (4392469.101628792 6537651.273144716),-64.129394,-31.295743,COLON,JUAREZ CELMAN
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,110123121236,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4391537.886281932 6533749.049846553),No reportado,bpa2020.6060,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO ORTIZ FLORES AGUSTIN,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,5.500000,2.000000,No reportado,No reportado,No reportado,POINT (4391537.907759314 6533749.050063748),-64.139597,-31.330844,COLON,GUIÑAZU
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130340694164,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4409013.30199244 6529386.676932615),No reportado,bpa2020.6067,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO ROMERO CIVILA ARMANDO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,6.000000,5.000000,No reportado,No reportado,No reportado,POINT (4409013.338332583 6529386.713804575),-63.956407,-31.371682,COLON,MONTE CRISTO
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130340694164,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4409013.30199244 6529386.676932615),No reportado,bpa2020.6067,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO ROMERO CIVILA ARMANDO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,6.000000,5.000000,No reportado,No reportado,No reportado,POINT (4409013.338332583 6529386.713804575),-63.956407,-31.371682,COLON,TEJEDA
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130340694164,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4409013.30199244 6529386.676932615),No reportado,bpa2020.6067,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO ROMERO CIVILA ARMANDO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,6.000000,5.000000,No reportado,No reportado,No reportado,POINT (4409013.338332583 6529386.713804575),-63.956407,-31.371682,COLON,MI GRANJA
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,No reportado,No reportado,251101248154,No reportado,No reportado,No reportado,si,si,si,POINT (4414837.681229668 6537736.920911652),No reportado,bpa2020.6077,No reportado,No reportado,si,No reportado,Monte Cristo,si,No reportado,No reportado,No reportado,No reportado,si,si,No reportado,7.510000,7.510000,No reportado,No reportado,No reportado,POINT (4414837.634143639 6537736.957736263),-63.894478,-31.296821,COLON,BLAS DE ROSALES
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,251003813951,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4410620.400172669 6535535.0853480995),No reportado,bpa2020.6116,No reportado,No reportado,si,No reportado,CHACRA MARIO FIGUERO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,1.690000,1.690000,No reportado,No reportado,No reportado,POINT (4410620.358072055 6535535.038586616),-63.938965,-31.316361,COLON,MONTE CRISTO
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130341079323,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4394097.565517608 6537495.437025847),No reportado,bpa2020.6118,No reportado,No reportado,si,No reportado,CHACRA MENDOZA GERMAN,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,0.000000,0.000000,No reportado,No reportado,No reportado,POINT (4394097.5741658565 6537495.395372636),-64.112310,-31.297297,COLON,VILLA LOS LLANOS
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130327509153,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4405623.844583083 6530778.645212058),No reportado,bpa2020.6149,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO RUIZ BURGOS LINDOLFO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,60.560000,10.000000,No reportado,No reportado,No reportado,POINT (4405623.805286519 6530778.639688831),-63.991899,-31.358859,COLON,MONTE CRISTO
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130327509153,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4405623.844583083 6530778.645212058),No reportado,bpa2020.6149,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO RUIZ BURGOS LINDOLFO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,60.560000,10.000000,No reportado,No reportado,No reportado,POINT (4405623.805286519 6530778.639688831),-63.991899,-31.358859,COLON,TEJEDA
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130327509153,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4405623.844583083 6530778.645212058),No reportado,bpa2020.6149,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO RUIZ BURGOS LINDOLFO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,60.560000,10.000000,No reportado,No reportado,No reportado,POINT (4405623.805286519 6530778.639688831),-63.991899,-31.358859,COLON,MALVINAS ARGENTINAS
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130327509153,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4405623.844583083 6530778.645212058),No reportado,bpa2020.6149,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO RUIZ BURGOS LINDOLFO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,60.560000,10.000000,No reportado,No reportado,No reportado,POINT (4405623.805286519 6530778.639688831),-63.991899,-31.358859,COLON,MI GRANJA
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,251003726773,No reportado,No reportado,No reportado,si,si,No reportado,POINT (4421718.431158411 6540748.129202077),No reportado,bpa2020.6150,No reportado,No reportado,No reportado,No reportado,La Regina,si,si,No reportado,No reportado,No reportado,No reportado,si,No reportado,14.570000,10.000000,No reportado,No reportado,No reportado,POINT (4421718.440896323 6540748.135614372),-63.821979,-31.270148,COLON,BLAS DE ROSALES
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130204309729,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4396006.649842728 6566563.14049136),No reportado,bpa2020.6152,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO SANDOVAL JEREZ EDUARDO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,1.270000,1.270000,No reportado,No reportado,No reportado,POINT (4396006.660105933 6566563.118597275),-64.089258,-31.035344,COLON,ESTACION CAROYA
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130204309729,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4396006.649842728 6566563.14049136),No reportado,bpa2020.6152,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO SANDOVAL JEREZ EDUARDO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,1.270000,1.270000,No reportado,No reportado,No reportado,POINT (4396006.660105933 6566563.118597275),-64.089258,-31.035344,COLON,COLONIA CAROYA
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,No reportado,No reportado,130527403881,No reportado,No reportado,No reportado,si,si,si,POINT (4391461.633931115 6565034.098766284),No reportado,bpa2020.6168,No reportado,No reportado,No reportado,No reportado,El Relincho,No reportado,si,si,No reportado,No reportado,No reportado,No reportado,si,222.580000,222.580000,si,No reportado,No reportado,POINT (4391461.679161055 6565034.108175375),-64.137020,-31.048722,COLON,ESTACION CAROYA
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,110120036343,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4395968.47473966 6531032.973186823),No reportado,bpa2020.6238,No reportado,No reportado,si,No reportado,CHACRA FIGUEROA BLANCA,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,14.240000,14.000000,No reportado,No reportado,No reportado,POINT (4395968.473848052 6531032.954977077),-64.093336,-31.355741,COLON,MALVINAS ARGENTINAS
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,110120036343,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4395968.47473966 6531032.973186823),No reportado,bpa2020.6241,No reportado,No reportado,si,No reportado,CHACRA ALVARADO ORTIZ LEONARDO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,14.240000,6.000000,No reportado,No reportado,No reportado,POINT (4395968.473848052 6531032.954977077),-64.093336,-31.355741,COLON,MALVINAS ARGENTINAS
2020-01-01,0,No reportado,No reportado,No reportado,5,No reportado,si,No reportado,170309777444,No reportado,No reportado,No reportado,si,si,si,POINT (4338437.007792916 6631556.318479981),No reportado,bpa2020.7515,No reportado,No reportado,No reportado,No reportado,Tunales Cordobeses,No reportado,si,si,No reportado,No reportado,si,No reportado,No reportado,212.830000,212.820000,si,No reportado,No reportado,POINT (4338437.029791522 6631556.3201818345),-64.681866,-30.442865,ISCHILIN,CHUÑ?A
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,110124652219,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4391296.771476107 6535337.594516188),No reportado,bpa2020.6262,No reportado,No reportado,si,No reportado,CHACRA SUBIA DIEGO EMETERIO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,6.170000,2.000000,No reportado,No reportado,No reportado,POINT (4391296.789932722 6535337.567098355),-64.141957,-31.316497,COLON,GUIÑAZU
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,110124652219,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4391296.771476107 6535337.594516188),No reportado,bpa2020.6262,No reportado,No reportado,si,No reportado,CHACRA SUBIA DIEGO EMETERIO,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,6.170000,2.000000,No reportado,No reportado,No reportado,POINT (4391296.789932722 6535337.567098355),-64.141957,-31.316497,COLON,VILLA LOS LLANOS
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,110140597856,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4391822.049948258 6532677.391869098),No reportado,bpa2020.6266,No reportado,No reportado,si,No reportado,CHACRA WALTER SANGUEDOLCE,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,1.100000,1.000000,No reportado,No reportado,No reportado,POINT (4391822.0470354315 6532677.4193647625),-64.136728,-31.340534,COLON,GUIÑAZU
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130300608281,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4400347.627815052 6534118.919294174),No reportado,bpa2020.6295,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO VETTORI ENRIQUE,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,3.250000,3.250000,No reportado,No reportado,No reportado,POINT (4400347.587090312 6534118.921595814),-64.047011,-31.328297,COLON,MALVINAS ARGENTINAS
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,si,No reportado,130300608281,No reportado,No reportado,No reportado,si,No reportado,si,POINT (4400347.627815052 6534118.919294174),No reportado,bpa2020.6295,No reportado,No reportado,si,No reportado,ESTABLECIMIENTO VETTORI ENRIQUE,No reportado,si,No reportado,No reportado,No reportado,si,No reportado,No reportado,3.250000,3.250000,No reportado,No reportado,No reportado,POINT (4400347.587090312 6534118.921595814),-64.047011,-31.328297,COLON,MI GRANJA
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,No reportado,No reportado,251002436879,No reportado,No reportado,No reportado,si,si,No reportado,POINT (4421495.552921386 6541221.057365536),No reportado,bpa2020.6317,No reportado,No reportado,No reportado,No reportado,ESTABLECIMIENTO FLOR DE ESPERANZA II,si,si,No reportado,No reportado,No reportado,si,si,No reportado,12.800000,12.000000,No reportado,No reportado,No reportado,POINT (4421495.510841148 6541221.1052637985),-63.824282,-31.265868,COLON,BLAS DE ROSALES
2020-01-01,0,No reportado,No reportado,No reportado,4,No reportado,No reportado,No reportado,130326057798,No reportado,No reportado,No reportado,si,si,si,POINT (4403430.038561958 6528467.704721571),No reportado,bpa2020.6324,No reportado,No reportado,si,No reportado,Monte Cristo,si,No reportado,No reportado,No reportado,No reportado,si,si,No reportado,153.540000,153.540000,No reportado,No reportado,No reportado,POINT (4403430.078646258 6528467.656822609),-64.015177,-31.379518,COLON,TEJEDA
